approval_id,bank,elev_ft,event_id,files,flag_date,flag_member_id,hcollect_method_id,hdatum_id,height_above_gnd,hwm_environment,hwm_id,hwm_label,hwm_locationdescription,hwm_notes,hwm_quality_id,hwm_type_id,hwm_uncertainty,last_updated,last_updated_by,latitude_dd,longitude_dd,marker_id,peak_summary_id,site_id,stillwater,survey_date,survey_member_id,uncertainty,vcollect_method_id,vdatum_id,waterbody
8389,N/A,218.0,180,[],2017-09-08T05:00:00,1599,1,2,5.32,Riverine,21646,0908_1231_2,Marker line on sign for CR 366 at intersection of US 183,,2,5,0.1,,,29.33345,-97.32406,4,5482,21178,1.0,2017-09-24T05:00:00,1760,0.271,6,2,Guadalupe river
9674,N/A,71.258,180,[],2017-09-10T05:00:00,1834,1,2,4.8,Riverine,24264,0909_1200_1,Seed line along wall of building,,5,5,0.5,,,30.023662,-95.265898,,6455,22652,1.0,2017-09-10T05:00:00,1834,0.1,6,2,San Jacinto River
9902,Left,62.058,180,[],2017-09-12T05:00:00,330,1,2,0.0,Riverine,22469,0912_1340_1,"PAINTED CURB, WHERE DEBRIS LINE CROSSED",,4,4,,,,30.0849,-95.148,3,6528,21715,1.0,2017-09-20T05:00:00,1841,0.5857,6,2,EAST FORK SAN JACINTO
9613,N/A,136.09,180,[],2017-09-10T05:00:00,1772,2,2,5.85,Riverine,22037,0910_1350,debris line on chain-link fence,,4,2,0.4,,,29.91324,-95.68169,8,6169,21426,1.0,2017-09-10T05:00:00,1772,0.0677,7,2,Horsepen Cr
9355,N/A,22.28,180,[],2017-09-12T05:00:00,1776,1,2,7.6,Riverine,22470,0912_1820_2,Distinct mudline in treeline marked with tape on north side of HWY 563. Located approximately 100 ft north west from sign for CR 149.,Located on small branch that may move around,5,1,0.5,,,30.010858,-94.773728,2,6017,21716,1.0,2017-10-05T05:00:00,1770,0.05,6,2,Trinity River
9675,N/A,71.197,180,[],2017-09-10T05:00:00,1834,1,2,6.17,Riverine,24265,0909_1230_2,wash line along window of business,,4,9,0.3,,,30.023662,-95.265898,,6455,22652,1.0,2017-09-10T05:00:00,1834,0.1,6,2,San Jacinto River
9048,N/A,3.596,180,[],2017-09-17T05:00:00,1762,1,2,1.43,Riverine,23576,0917_1215_1,BLACK SHARPIE LINE+ORANGE TAPE ON WHITE FIRE HYDRANT  AT CORNER OF S 2ND AVE AND GRANGER,,1,1,0.02,,,29.73735,-93.88889,4,5839,22270,1.0,2017-09-20T05:00:00,1770,0.022966,6,2,Unknown
9574,N/A,92.8,180,[],2017-09-11T05:00:00,1834,1,2,2.4,Riverine,22871,0911_1352_2,"Located on western end (RB), US side of bridge, DS of railroad tracks on main horizontal bridge beam.",,5,5,0.5,,,29.43632,-96.01875,3,6425,21913,1.0,2017-09-28T05:00:00,1854,0.115,6,2,San Bernard River
7787,N/A,127.815,180,[],2017-09-06T05:00:00,1599,1,2,0.0,Riverine,21184,1,stake on the N side of rt 1458 spray painted orange and pink flagged tape,,4,2,,,,29.81746,-96.06119,7,5250,20873,1.0,2017-09-11T05:00:00,1770,,6,2,brazos river
9615,Right,136.06,180,[],2017-09-10T05:00:00,1772,2,2,0.0,Riverine,22038,0910_1404,debris line on overbank grass,,4,2,0.4,,,29.91402,-95.68177,8,6169,21426,1.0,2017-09-10T05:00:00,1772,0.0818,7,2,Horsepen Cr
8391,N/A,123.3,180,[],2017-09-08T05:00:00,1599,1,2,1.41,Riverine,21647,0908_1217_1,nail/tab flagged on a tree on the W side of steen Rd just before the intersection of US 183,,3,5,0.2,,,29.32097,-97.31378,6,5483,21180,1.0,2017-09-24T05:00:00,1760,0.271,6,2,Guadalupe river
10186,Left,291.001,180,[],2017-09-25T05:00:00,1853,1,2,0.0,Riverine,25452,09-25-1023-3,Debris on rock apron,,4,5,0.4,,,29.96147,-97.0922,3,6615,23277,1.0,2017-09-25T05:00:00,1853,,6,2,Riverine
9507,Left,138.85,180,[],2017-09-08T05:00:00,1772,2,2,4.12,Riverine,21648,0908_0927,"LB 95ft from Snake Cr, leaf on wood fence, next to pitbull",,2,4,0.1,,,29.78443,-95.84458,,6112,21179,1.0,2017-09-08T05:00:00,1772,0.0474,7,2,Snake Cr
9049,N/A,3.235,180,[],2017-09-17T05:00:00,1762,1,2,0.87,Riverine,23577,0917_1215_2,BLACK SHARPIE LINE+ORANGE TAPE ON STOP SIGN AT CORNER OF GREENWICH AND S 3RD AVE,,1,1,0.02,,,29.73735,-93.88889,4,5839,22270,1.0,2017-09-20T05:00:00,1770,0.022966,6,2,Unknown
9903,Left,59.794,180,[],2017-09-12T05:00:00,330,1,2,0.0,Riverine,22471,0912_1345_2,PAINTED GRASS NEAR SOUTH FENCE ROW AND DEBRIS LINE CROSSING,,4,4,,,,30.08476,-95.14814,3,6528,21715,1.0,2017-09-20T05:00:00,1841,0.5857,6,2,EAST FORK SAN JACINTO
9206,N/A,12.58,180,[],2017-09-13T05:00:00,1760,1,2,1.6,Riverine,23427,0914_1100_1,USGS plastic marker on east chain link fence of elementary school.,level III,2,2,0.1,,,30.07718,-93.86491,4,5946,22198,1.0,2017-09-26T05:00:00,13,0.13,6,2,Cow Bayou to Sabine River
9619,N/A,148.95,180,[],2017-09-10T05:00:00,1772,2,2,0.0,Riverine,22039,0910_1501,debris line in grass east of res.,,3,2,0.2,,,29.93966,-95.71543,8,6172,21427,1.0,2017-09-10T05:00:00,1772,0.0649,7,2,Cypress Creek
9775,N/A,27.5,180,[],2017-09-07T04:00:00,1762,1,2,1.04,Riverine,22113,0907_0940_2,Seed line on the bridge facing upstream. Right edge of water,level 4 survey; field reading 27.475,1,5,0.02,,,29.252,-95.3895,2,6496,21483,1.0,2017-09-18T04:00:00,900,0.5,6,2,unknown
9621,N/A,150.14,180,[],2017-09-10T05:00:00,1772,2,2,2.23,Riverine,22040,0910_1511,Seed line on brick wall in shopping center to the E.,,3,5,0.2,,,29.94112,-95.72098,8,6172,21427,1.0,2017-09-10T05:00:00,1772,0.0765,7,2,Cypress Creek
10248,N/A,49.081,180,[],2017-09-15T05:00:00,1834,1,2,0.0,Riverine,23935,0915_1650_3,Canal off of West Airport Blvd West Orem Rd. 150' ds from dead end. Across from 0915_1650_1. RB,RTN in this area had a higher variability due to some nodes working intermittently,5,2,0.5,,,29.64087,-95.42197,3,6703,22457,1.0,2017-10-04T05:00:00,1770,0.5,6,2,Buffalo Bayou
7567,Right,8.78,180,[],2017-09-04T05:00:00,1762,1,2,0.0,Riverine,21156,0904_1800_2,"Downstream side of bridge, right bank.",,2,2,0.1,,,28.591905,-96.644347,7,5141,20857,1.0,2017-09-08T05:00:00,1770,0.095144,6,2,unknown
8084,Left,227.807,180,[],2017-09-12T05:00:00,1822,1,2,0.0,Riverine,22472,0912_1045,Clear wash line on Concrete skirt left bank downstream side -6.89 from bottom of bridge truss,"surveyed at hwm line, did not use height above ground",2,5,,,,29.597,-96.83376,3,5311,21717,1.0,2017-09-19T05:00:00,1834,0.18,6,2,Navidad River
9811,N/A,59.4,180,[],2017-09-09T04:00:00,1760,1,2,2.87,Riverine,22012,0909_1100_1,Seed line on the red metal,level 4 survey; field readings RTK 63.276-3.92 TD,1,5,0.02,,,29.52726,-95.4011,2,6511,21413,1.0,2017-09-18T04:00:00,900,0.5,6,2,Unknown
9898,Left,98.618,180,[],2017-09-12T05:00:00,330,1,2,0.6,Riverine,22453,0912_1055_2,"DEBRIS LINE IN SOUTH DITCH OF COUNTY ROAD, 30FT WEST OF OTHER HWM",,4,4,,,,30.20976,-95.08741,5,6526,21707,1.0,2017-09-19T05:00:00,1841,0.0235,2,2,ORANGE BRANCH
10222,N/A,5.23,180,[],2017-09-17T05:00:00,1762,1,2,1.52,Coastal,23579,0917_1250_2,WASH LINE MARKED WITH ORANGE PAINT+RED FLAG AT CUT LINE ON DIRT PILES NEAR BLUE TRASH CAN AND NEXT TO PROPERTY OF JEFFERSON COUNTY SIGN,,3,9,0.2,,,29.82445,-93.96448,3,6694,22271,1.0,2017-09-20T05:00:00,1770,0.7,6,2,unknown
9025,N/A,12.6,180,[],2017-09-12T05:00:00,1763,1,2,2.85,Riverine,22473,0912_1400_1,"USGS plastic marker on private chain-link fence, approximately 25 ft east of roadway edge (Hwy 105), at a bend in the road.",level III,4,2,0.4,,,30.07993,-93.98736,4,5824,21719,1.0,2017-09-25T05:00:00,13,0.16,6,2,Lower Neches
9625,Right,119.13,180,[],2017-09-10T05:00:00,1772,2,2,0.0,Riverine,22041,0910_1607,seed line on right bank peer,,3,5,0.2,,,29.89641,-95.64598,8,6175,21428,1.0,2017-09-10T05:00:00,1772,0.0569,7,2,Horsepen Cr
7788,Left,128.448,180,[],2017-09-06T05:00:00,1599,1,2,0.87,Riverine,21187,1,marker line on the LEW downstream bridge seat.  labeled HWM,,1,5,,,,29.82733,-96.03619,4,5251,20875,1.0,2017-09-11T05:00:00,1770,,6,2,brazos river
7568,N/A,8.816,180,[],2017-09-04T05:00:00,1762,1,2,0.0,Coastal,21152,0904_1810_1,"DEBRIS LINE IN BACK YARD MARKED WITH PAINT, FLAG, AND TAPE",,2,2,,,,28.592815,-96.644708,7,5142,20859,1.0,2017-09-08T05:00:00,1770,0.095144,6,2,unknown
9576,N/A,90.77,180,[],2017-09-11T05:00:00,1834,1,2,5.4,Riverine,22875,0911_1412_1,Located on oak tree in front of Obs Deck by Jim Allen Nature Trail sign on left side of road as driving to fishing pier.,,5,2,0.5,,,29.43268,-96.00462,5,6426,21916,1.0,2017-09-28T05:00:00,1854,0.115,6,2,San Bernard River
9816,N/A,68.8,180,[],2017-09-09T04:00:00,1760,1,2,2.0,Riverine,22016,0909_1120_3,Debris snag on the fence upstream,level 4 survey; field readings RTK 64.650+4.1 TU (measured debris snag ~5 ft closer to river),1,2,0.02,,,29.54663,-95.46292,2,6512,21414,1.0,2017-09-18T04:00:00,900,,6,2,Unknown
9911,Right,63.516,180,[],2017-09-12T05:00:00,330,1,2,0.0,Riverine,22500,0912_1655_2,DEBRIS IN VACANT LOT 30FT SOUTH OF OTHER HWM,,3,2,,,,30.0769,-95.16556,3,6532,21732,1.0,2017-09-20T05:00:00,1841,0.5857,6,2,EAST FORK SAN JACINTO RIVER
9031,N/A,34.682,180,[],2017-09-12T05:00:00,1834,1,2,0.0,Riverine,23229,0912_1830_1,WASH LINE; ORANGE PAINT LINE ON LEFT UPSTREAM APRON; BOTTOM OF PAINT LINE MARKS WASH LINE,,1,9,0.03,,,30.1132063,-94.770581,3,5830,22105,1.0,2017-09-18T05:00:00,1770,0.082021,6,2,Trinity River
7789,Right,128.501,180,[],2017-09-06T05:00:00,1599,1,2,1.45,Riverine,21188,2,marker line labeld HWM on REW downstream bridge seat,,1,5,,,,29.82733,-96.03619,4,5251,20875,1.0,2017-09-11T05:00:00,1770,,6,2,brazos river
7569,N/A,9.567,180,[],2017-09-04T05:00:00,1762,1,2,0.0,Coastal,21151,0904_1830_1,,,2,2,,,,28.606824,-96.617577,7,5143,20860,1.0,2017-09-08T05:00:00,1770,0.095144,6,2,unknown
9904,Left,57.176,180,[],2017-09-12T05:00:00,330,1,2,2.21,Riverine,22475,0912_1405_1,SEED LINE ON JLL PROPERTY FOR SALE SIGN,,2,5,,,,30.06879,-95.13749,5,6529,21718,1.0,2017-09-20T05:00:00,1841,0.5857,2,2,EAST FORK SAN JACINTO RIVER
9935,Left,205.02,180,[],2017-09-13T05:00:00,330,1,2,6.7,Riverine,22974,0913_1500_1,"DEBRIS IN TREE SOUTH DITCH, 450FT WEST OF ADDRESS",,3,2,0.2,,,30.54325,-95.17053,5,6540,21972,1.0,2017-09-21T05:00:00,1842,0.61,2,2,EAST FORK SAN JACINTO RIVER
9050,N/A,4.934,180,[],2017-09-17T05:00:00,1762,1,2,1.64,Riverine,23582,0917_1445_1,"ORANGE TAPE ON GUTTER NEXT TO CHURCH DOOR, ACROSS STREET FROM PLAYGROUND",,3,5,0.2,,,29.87055,-93.94849,2,5840,22273,1.0,2017-09-20T05:00:00,1770,0.7,6,2,unknown
9032,N/A,33.98,180,[],2017-09-12T05:00:00,1834,1,2,0.0,Riverine,23230,0912_1830_2,WASH LINE; ORANGE PAINT LINE ON RIGHT DOWNSTREAM APRON; BOTTOM OF PAINT LINE MARKS WASH LINE,,5,9,0.7,,,30.1132063,-94.770581,3,5830,22105,1.0,2017-09-18T05:00:00,1770,0.082021,6,2,Trinity River
8217,N/A,224.529,180,[],2017-09-07T05:00:00,1834,1,2,0.8,Riverine,25453,0907_1830_2,Mud line marked with green disk at base of tree on west side of Kallus-Beyer Rd. south of intersection of Kallus-Beyer Rd. and Fritshe Rd.,,4,1,0.4,,,29.79388,-96.69297,5,5414,23278,1.0,2017-09-21T05:00:00,1834,0.1,6,2,Colorado River
9905,Left,57.046,180,[],2017-09-12T05:00:00,330,1,2,3.54,Riverine,22477,0912_1410_2,SEED LINE ON SEWAGE PLANT FENCE. 2000 WEST OF OTHER HWM 30.06973 -95.13971,,2,5,,,,30.06879,-95.13749,5,6529,21718,1.0,2017-09-20T05:00:00,1841,0.5857,2,2,EAST FORK SAN JACINTO RIVER
9508,Right,134.8,180,[],2017-09-08T05:00:00,1772,2,2,0.0,Riverine,21650,0908_0939,"25ft from snake cr, 200ft ds from bridge",,4,2,0.4,,,29.78443,-95.84458,8,6112,21179,1.0,2017-09-08T05:00:00,1772,0.064,7,2,Snake Cr
10032,Right,264.5,180,[],2017-09-19T04:00:00,1602,1,2,3.76,Riverine,23826,0919_1510_02,"Nail in tree, downstream, right bank, nail is 30 ft from stream, 100 ft from road. Cut entrance is 50 ft from stream and marked with orange flagging.",,4,5,0.3,,,30.95081,-93.9171,5,6568,22416,1.0,2017-09-27T04:00:00,1645,0.062,6,2,Unknown
9577,N/A,86.64,180,[],2017-09-11T05:00:00,1834,1,2,0.5,Riverine,22877,0911_1412_2,Located on lonely oak tree in middle of field in front of orchard about 200 feet west of picnic table in front of cemetery on right side of road as driving to fishing pier.,,5,2,0.5,,,29.433,-96.00668,5,6426,21916,1.0,2017-09-29T05:00:00,1854,0.115,6,4,San Bernard River
9051,N/A,3.556,180,[],2017-09-17T05:00:00,1762,1,2,1.38,Riverine,23583,0917_1445_2,"ORANGE NAIL+TAPE ON TELEPHONE POLE BEHIND CHURCH, ALONG FENCE. LINE LEVELED FROM FENCE",,3,5,0.2,,,29.87055,-93.94849,5,5840,22273,1.0,2017-09-20T05:00:00,1770,0.022966,6,2,unknown
7560,N/A,6.872,180,[],2017-09-04T05:00:00,1762,1,2,3.1,Coastal,21191,0904_1550_1,"MUDLINE RELOCATED TO OUTSIDE ROOM 7, MARKED WITH PAINT.",,2,1,,,,28.553108,-96.522815,3,5135,20849,1.0,2017-09-08T05:00:00,1770,0.085302,6,2,unknown
7791,Left,129.026,180,[],2017-09-06T05:00:00,1599,1,2,0.0,Riverine,21190,2,stake painted orange and marked with pink flagger tape on the NE side of the bridge on the upstream LEW,,4,2,,,,29.83108,-96.00887,7,5252,20876,1.0,2017-09-11T05:00:00,1770,,6,2,brazos river
9907,N/A,18.52,180,[],2017-09-22T05:00:00,1833,1,2,0.0,Riverine,22964,0914_1755_2,Debris/ mud line in woods south of I10. Located approximately 150 feet east of bridge.,,2,2,0.1,,,29.887573,-94.322203,2,6644,21966,1.0,2017-09-22T05:00:00,1837,0.11,6,2,South Fork Taylor Bayou at I10
9943,N/A,10.67,180,[],2017-09-14T05:00:00,1833,1,2,6.0,Riverine,22878,0914_1205_3,,,1,2,0.05,,,29.846367,-94.226796,3,6648,21915,1.0,2017-09-23T05:00:00,1837,0.35,6,2,South Fork Taylor Bayou
9034,N/A,45.833,180,[],2017-09-12T05:00:00,1834,1,2,0.73,Riverine,23232,0912_1940_2,"ORANGE PAINTED NAIL ON BANKSIDE FACE OF SQUARE WOODEN GUARDRAIL POST. POST IS ON LEFT, DOWNSTREAM SIDE OF ROAD.",,5,2,0.5,,,30.12944,-94.87336,5,5831,22106,1.0,2017-09-18T05:00:00,1770,0.082021,6,2,Trinity River
9069,N/A,13.9,180,[],2017-09-12T04:00:00,1763,1,2,1.85,Riverine,22478,0912_1315_1,"USGS white plastic marker on wire fence, E side of Hwy 1442, at dirt driveway, S of storage units.",level III,2,2,0.1,,,30.06904,-93.90371,4,5850,21721,1.0,2017-09-25T04:00:00,13,0.16,6,2,Lower Neches
8395,Left,183.7,180,[],2017-09-08T05:00:00,1599,1,2,2.08,Riverine,21651,0908_1046_2,wooden fence post directly to the right of field access on the N side of HWY 766 just E of intersection of Ed Blackwell Rd,,2,5,0.1,,,29.13831,-97.30658,6,5486,21182,1.0,2017-09-24T05:00:00,1760,0.271,6,2,Guadalupe river
9906,Left,55.114,180,[],2017-09-12T05:00:00,330,1,2,1.0,Riverine,22479,0912_1500_1,"SOUTH DITCH, TELEPHONE POLE",,3,4,,,,30.0517,-95.11605,5,6530,21722,1.0,2017-09-20T05:00:00,1841,0.5857,2,2,RED GULLY
7796,Right,158.868,180,[],2017-09-06T05:00:00,1599,1,2,1.58,Riverine,21193,1,painted and flagged nail on wooden fence post of gate across from the intersection of 3rd,,3,5,,,,29.78864,-95.93972,5,5253,20877,1.0,2017-09-11T05:00:00,1770,,6,2,Brazos River
9035,N/A,120.509,180,[],2017-09-13T05:00:00,1834,1,2,2.52,Riverine,23233,0913_1030_1,"ORANGE TAPE ON TREE LINE. ON DOWNSTREAM RIGHT SIDE OF STREET, DIRECTLY ACROSS FROM 3467 MAILBOX.",,3,2,0.2,,,30.28203,-94.94485,2,5832,22107,1.0,2017-09-18T05:00:00,1770,0.082021,6,2,Trinity River
9027,N/A,168.84,180,[],2017-09-17T05:00:00,1760,1,2,0.0,Riverine,23585,0917_1345_1,"Paint mark on concrete apron, right bank downstream side of bridge.",,4,1,0.3,,,30.93225,-94.45485,3,5827,22275,1.0,2017-10-04T05:00:00,1760,0.169,6,2,Billums Creek
9942,N/A,10.78,180,[],2017-09-23T05:00:00,1833,1,2,7.5,Riverine,22874,0914_1155_1,Mudline in trees marked with tape. Located 30 ft west of the south end of the bridge.,levels from gps point,3,1,0.2,,,29.846367,-94.226796,2,6648,21915,1.0,2017-09-23T05:00:00,1837,0.35,6,2,South Fork Taylor Bayou
8393,Left,212.6,180,[],2017-09-08T05:00:00,1599,1,2,6.2,Riverine,21652,0908_1205_1,nail and tab on telephone pole with aluminum numbers 15190/8T on the E side of HWY 766 LEW upstream of creek,,3,5,0.2,,,29.3065,-97.33055,6,,21183,0.0,2017-09-24T05:00:00,1760,0.271,6,2,guadalupe river
10036,Left,23.02,180,[],2017-09-14T05:00:00,1846,1,2,,Riverine,23411,0914_1625_1,Stake in ground with orange paint and yellow marking flag ~200ft DS of bridge on the left bank near black iron fence.,,5,2,0.9,,,29.68025,-95.27657,7,6660,22195,1.0,2017-09-25T05:00:00,1645,,6,2,Sims Bayou
9761,N/A,10.4,180,[],2017-09-06T04:00:00,1762,1,2,2.46,Riverine,22047,0906_1930_1,Right edge of water. On the edge of the bridge. Downstream,level 3 survey; field readings RTK 7.617+2.67 TU; +0.10' GNSS adjustment,1,5,0.01,,,29.1968,-95.2991,2,6491,21431,1.0,2017-09-19T04:00:00,900,0.2,6,2,unknown
9036,N/A,120.174,180,[],2017-09-12T05:00:00,1834,1,2,3.33,Riverine,23234,0913_1030_2,"ORANGE TAPE ATTACHED TO ORANGE PAINTED NAIL ON TOP OF TREE STUMP. AT CORNER OF CR2284 ANF FM2285, ON LEFT DOWNSTREAM BANK. NEAR EDGE OF TREELINE.",,3,2,0.2,,,30.28203,-94.94485,5,5832,22107,1.0,2017-09-18T05:00:00,1770,0.082021,6,2,Trinity River
7798,Right,159.242,180,[],2017-09-06T05:00:00,1599,1,2,1.59,Riverine,21194,2,painted and pink taped nail  second wooden post from left of gate of fencerow across intersection of 3rd st,,3,5,,,,29.78864,-95.93972,5,5253,20877,1.0,2017-09-11T05:00:00,1770,,6,2,Brazos River
8225,N/A,194.818,180,[],2017-09-08T05:00:00,1834,1,2,0.0,Riverine,22628,0908_1017_2,Marker is located approximately 250 feet southwest of entrance to property under a orange tape marked barbed wire fence. Orange painted wooden stake marks edge of water line.,,5,2,0.5,,,29.69439,-96.54531,7,,21796,0.0,2017-09-21T05:00:00,1834,0.1,6,2,Colorado River
8392,Right,212.1,180,[],2017-09-08T05:00:00,1599,1,2,5.9,Riverine,21653,0908_1112_1,nail and tab on telephone pole on S side of hwy 766 S of bridge,,2,5,0.1,,,29.30532,-97.33193,6,5484,21189,1.0,2017-09-24T05:00:00,1760,0.271,6,2,guadalupe rivee
10101,N/A,5.2,180,[],2017-09-05T04:00:00,1760,1,2,0.0,Coastal,21195,0905_1000_1,,level 4 survey; field readings 4.998+.25 ft,1,2,0.02,,,29.0454,-95.1609,4,6687,20878,1.0,2017-09-15T04:00:00,900,0.2,6,2,Gulf of America
9763,N/A,10.4,180,[],2017-09-06T04:00:00,1762,1,2,2.19,Riverine,22048,0906_1930_2,"Upstream, Left Edge of water. On the edge of the bridge.",level 3 survey; field readings RTK 8.045+2.23 TU; +0.10' GNSS adjustment,1,5,0.01,,,29.1968,-95.2991,2,6491,21431,1.0,2017-09-19T04:00:00,900,0.2,6,2,unknown
9908,Left,55.37,180,[],2017-09-12T05:00:00,330,1,2,0.0,Riverine,22481,0912_1505_2,DEBRIS LINE WEST OF OTHER HWM 10FT,,4,4,,,,30.0517,-95.11605,3,6530,21722,1.0,2017-09-20T05:00:00,1841,0.5857,2,2,RED GULLY
10257,N/A,50.085,180,[],2017-09-15T05:00:00,1834,1,2,0.0,Riverine,23943,0915_1921_1,DS from Heatherbrook Dr RB ~50' from road.,RTN in this area had a higher variability due to some nodes working intermittently,5,2,0.5,,,29.62149,-95.47057,7,6706,22467,1.0,2017-10-04T05:00:00,1770,0.5,2,2,Buffalo Bayou
7746,Right,120.02,180,[],2017-09-06T05:00:00,1599,1,2,6.08,Riverine,21197,1,Support beam of RR bridge  off exit 725 of I10,,2,5,,,,29.77137,-96.03754,3,5237,20879,1.0,2017-09-11T05:00:00,1770,,6,2,brazos river
9764,N/A,18.4,180,[],2017-09-06T04:00:00,1762,1,2,1.89,Riverine,22049,0906_1950_1,Southwest end of the ditch across from the football field,level 3 survey; field readings RTK 17.849+0.4 TU (rated good); +0.10' GNSS adjustment,2,2,0.1,,,29.2246,-95.342,4,6492,21434,1.0,2017-09-19T04:00:00,900,0.2,6,2,unknown
10258,N/A,49.521,180,[],2017-09-15T05:00:00,1834,1,2,5.36,Riverine,23944,0915_1921_2,DS side of bridge @Heatherbrook Dr RB column.,RTN in this area had a higher variability due to some nodes working intermittently,2,2,0.1,,,29.62159,-95.47057,4,6706,22467,1.0,2017-10-04T05:00:00,1770,0.5,6,2,Buffalo Bayou
10245,N/A,47.762,180,[],2017-09-15T05:00:00,1834,1,2,0.0,Riverine,23930,0915_1535_1,RBDS top of the bank ~150 ' bridge on West Orem Rd.,RTN in this area had a higher variability due to some nodes working intermittently,5,2,0.5,,,29.62695,-95.40689,3,6702,22456,1.0,2017-10-04T05:00:00,1770,0.5,6,2,Buffalo Bayou
7747,N/A,118.314,180,[],2017-09-06T05:00:00,1599,1,2,0.0,Riverine,21198,1,stake above culvurt across from the intersection of hidden creek and river ridge,,4,2,,,,29.7401,-96.04173,7,5238,20880,1.0,2017-09-11T05:00:00,1770,,6,2,brazos river
9509,Left,143.38,180,[],2017-09-08T05:00:00,1772,2,2,0.0,Riverine,21657,0908_1006,80ft ftom Cr. 150ft US of bridge,,4,2,0.4,,,29.77993,-95.82564,8,6114,21190,1.0,2017-09-08T05:00:00,1772,0.0474,7,2,Buffalo Bayou
10247,N/A,47.274,180,[],2017-09-15T05:00:00,1834,1,2,0.0,Riverine,23932,0915_1535_3,RBDS top of the bank ~250 ' bridge on West Orem Rd.,RTN in this area had a higher variability due to some nodes working intermittently,5,2,0.5,,,29.62657,-95.40714,3,6702,22456,1.0,2017-10-04T05:00:00,1770,0.5,6,2,Buffalo Bayou
9512,Right,127.29,180,[],2017-09-08T05:00:00,1772,2,2,0.0,Riverine,21658,0908_1044,30ft from Cr. 150ft US from Bridge,,4,2,0.4,,,29.79458,-95.76207,8,6116,21191,1.0,2017-09-08T05:00:00,1772,0.0519,7,2,Mason Cr
10254,N/A,55.797,180,[],2017-09-15T05:00:00,1834,1,2,0.7,Riverine,23940,0915_1838_1,"Monrad Dr, White Fence in front of house. Crayon is the mark with a flag in front to id. Received permission from owner.",RTN in this area had a higher variability due to some nodes working intermittently,1,5,0.03,,,29.61013,-95.44179,4,6705,22459,1.0,2017-10-04T05:00:00,1770,0.5,6,2,Buffalo Bayou
9649,N/A,50.336,180,[],2017-09-08T05:00:00,1762,1,2,2.78,Riverine,22883,0908_1615_1,"Lat 29.687922
Long -95.436530
seed line along privacy fence",,2,5,0.1,,,29.687922,-95.43653,8,6449,21919,1.0,2017-09-08T05:00:00,1762,0.13,6,2,unknown
8221,N/A,286.213,180,[],2017-09-08T05:00:00,1834,1,2,2.0,Riverine,22595,0908_0900_2,Marker located under the bridge on pier on southeast end of bridge.,"surveyed at hwm line, did not use height above ground",5,2,0.5,,,29.71125,-96.7012,3,5416,21784,1.0,2017-09-21T05:00:00,1834,0.1,6,2,Colorado River
9708,N/A,208.264,180,[],2017-09-11T05:00:00,1834,1,2,0.0,Riverine,24277,0911_1420_1,debris line along side of road,,4,2,0.3,,,29.17152,-97.112414,,6470,22656,1.0,2017-09-11T05:00:00,1834,0.29,6,2,Lavaca River
9037,N/A,37.745,180,[],2017-09-12T05:00:00,1834,1,2,6.39,Riverine,23237,0913_1130_2,"ORANGE TAPE ATTACHED TO ORANGE NAIL ON TELEPHONE POLE. ON RIGHT UPSTREAM SIDE OF CULVERT, ABOUT 30 YARDS AWAY. NAIL IS FACING TREELINE.",,4,1,0.3,,,30.17716,-94.86602,5,5833,22108,1.0,2017-09-18T05:00:00,1770,0.082021,6,2,Trinity River
9111,N/A,30.97,180,[],2017-09-15T05:00:00,1776,1,2,4.8,Riverine,23187,0915_1925_2,"Debris snag in treeline marked by tape. Located off of western road embankment, approximately 30 feet north of the end of the guardrail (on southern side of river)",,4,2,0.3,,,29.851138,-94.627485,2,5876,22086,1.0,2017-10-06T05:00:00,1760,0.1,6,2,White's Bayou
8230,N/A,202.036,180,[],2017-09-08T05:00:00,1834,1,2,0.78,Riverine,22593,0908_1213_2,"1478 Hwy. 71 Columbus, TX
Green disk marker located on fenceline just off of Hwy 71 leaving Columbus on side of river access road for the bridge over Colorado River on downstream side of bridge.",,5,2,0.5,,,29.71562,-96.54789,5,5421,21781,1.0,2017-09-21T05:00:00,1834,0.1,6,2,Colorado River
